R‚fD‚tailCommande;R‚fCommande;R‚fProduit;Quantit‚;PrixUnitaire;Remise;FORFAIT;PrixUnitaire?;PrixUnitaireht;TVA
2886;2795;41;1;0,00;0;TRUE;2.800,00;0,00;0
2887;2795;;1;;0;TRUE;0,00;0,00;0
2888;2796;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2889;2796;;1;;0;TRUE;0,00;0,00;0
2890;2797;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2891;2797;;1;;0;TRUE;0,00;0,00;0
2892;2798;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2893;2798;;1;;0;TRUE;0,00;0,00;0
2894;2799;41;1;0,00;0;TRUE;2.800,00;0,00;0
2895;2799;;1;;0;TRUE;0,00;0,00;0
2896;2800;41;1;0,00;0;TRUE;2.800,00;0,00;0
2897;2800;;1;;0;TRUE;0,00;0,00;0
2898;2801;41;1;0,00;0;TRUE;2.800,00;0,00;0
2899;2801;;1;;0;TRUE;0,00;0,00;0
2900;2802;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2901;2802;;1;;0;TRUE;0,00;0,00;0
2902;2803;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2903;2803;;1;;0;TRUE;0,00;0,00;0
2904;2804;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2905;2804;;1;;0;TRUE;0,00;0,00;0
2907;2806;29;1;14.000,00;0;TRUE;0,00;14.000,00;0
2908;2806;;1;;0;TRUE;0,00;0,00;0
2909;2807;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2910;2807;;1;;0;TRUE;0,00;0,00;0
2911;2808;41;1;0,00;0;TRUE;2.800,00;0,00;0
2912;2808;;1;;0;TRUE;0,00;0,00;0
2913;2809;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2914;2809;;1;;0;TRUE;0,00;0,00;0
2915;2810;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2916;2810;;1;;0;TRUE;0,00;0,00;0
2917;2811;41;1;0,00;0;TRUE;2.800,00;0,00;0
2918;2811;;1;;0;TRUE;0,00;0,00;0
2920;2813;41;1;0,00;0;TRUE;2.800,00;0,00;0
2921;2813;;1;;0;TRUE;0,00;0,00;0
2922;2814;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2923;2814;;1;;0;TRUE;0,00;0,00;0
2924;2815;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2925;2815;;1;;0;TRUE;0,00;0,00;0
2926;2816;186;1;50.000,00;0;TRUE;0,00;50.000,00;0
2927;2816;;1;;0;TRUE;0,00;0,00;0
2928;2817;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
2929;2817;;1;;0;TRUE;0,00;0,00;0
2930;2818;41;1;0,00;0;TRUE;2.700,00;0,00;0
2931;2818;;1;;0;TRUE;0,00;0,00;0
2932;2819;41;1;0,00;0;TRUE;2.800,00;0,00;0
2933;2819;;1;;0;TRUE;0,00;0,00;0
2934;2820;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2935;2820;;1;;0;TRUE;0,00;0,00;0
2936;2821;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2937;2821;;1;;0;TRUE;0,00;0,00;0
2938;2822;41;1;0,00;0;TRUE;2.800,00;0,00;0
2939;2822;;1;;0;TRUE;0,00;0,00;0
2940;2823;41;1;0,00;0;TRUE;2.800,00;0,00;0
2941;2823;;1;;0;TRUE;0,00;0,00;0
2942;2824;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2943;2824;;1;;0;TRUE;0,00;0,00;0
2944;2825;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2945;2825;;1;;0;TRUE;0,00;0,00;0
2946;2826;41;1;0,00;0;TRUE;2.800,00;0,00;0
2947;2826;;1;;0;TRUE;0,00;0,00;0
2948;2827;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2949;2827;;1;;0;TRUE;0,00;0,00;0
2950;2828;41;1;0,00;0;TRUE;2.800,00;0,00;0
2951;2828;;1;;0;TRUE;0,00;0,00;0
2952;2829;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2953;2829;;1;;0;TRUE;0,00;0,00;0
2954;2830;233;1;9.000,00;0;TRUE;0,00;9.000,00;0
2955;2830;;1;;0;TRUE;0,00;0,00;0
2956;2831;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2957;2831;;1;;0;TRUE;0,00;0,00;0
2959;2833;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2960;2833;;1;;0;TRUE;0,00;0,00;0
2961;2834;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2963;2835;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2964;2835;;1;;0;TRUE;0,00;0,00;0
2965;2836;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2966;2836;;1;;0;TRUE;0,00;0,00;0
2967;2837;41;1;0,00;0;TRUE;2.800,00;0,00;0
2968;2837;;1;;0;TRUE;0,00;0,00;0
2969;2838;41;1;0,00;0;TRUE;2.800,00;0,00;0
2970;2838;;1;;0;TRUE;0,00;0,00;0
2971;2839;41;1;0,00;0;TRUE;2.600,00;0,00;0
2972;2839;;1;;0;TRUE;0,00;0,00;0
2973;2840;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2974;2840;;1;;0;TRUE;0,00;0,00;0
2975;2841;29;1;8.000,00;0;TRUE;0,00;8.000,00;0
2976;2841;;1;;0;TRUE;0,00;0,00;0
2977;2842;186;1;50.000,00;0;TRUE;0,00;50.000,00;0
2978;2842;;1;;0;TRUE;0,00;0,00;0
2979;2843;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2980;2843;;1;;0;TRUE;0,00;0,00;0
2981;2844;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2982;2844;;1;;0;TRUE;0,00;0,00;0
2983;2845;29;1;5.000,00;0;TRUE;0,00;5.000,00;0
2984;2845;;1;;0;TRUE;0,00;0,00;0
2985;2846;29;1;5.000,00;0;TRUE;0,00;5.000,00;0
2986;2846;;1;;0;TRUE;0,00;0,00;0
2987;2847;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2988;2847;;1;;0;TRUE;0,00;0,00;0
2989;2848;247;1;62.293,29;0;TRUE;0,00;62.293,29;0
2990;2848;;1;;0;TRUE;0,00;0,00;0
2991;2849;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
2992;2849;;1;;0;TRUE;0,00;0,00;0
2993;2850;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2994;2850;;1;;0;TRUE;0,00;0,00;0
2995;2851;2;1;14.000,00;0;TRUE;0,00;14.000,00;0
2996;2851;;1;;0;TRUE;0,00;0,00;0
2997;2852;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
2998;2852;;1;;0;TRUE;0,00;0,00;0
2999;2853;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3000;2853;;1;;0;TRUE;0,00;0,00;0
3001;2854;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3002;2854;;1;;0;TRUE;0,00;0,00;0
3003;2855;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3004;2855;;1;;0;TRUE;0,00;0,00;0
3005;2856;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3006;2856;;1;;0;TRUE;0,00;0,00;0
3007;2857;224;33;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
3008;2857;;1;;0;TRUE;0,00;0,00;0
3009;2858;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3010;2858;;1;;0;TRUE;0,00;0,00;0
3011;2859;150;1;19.000,00;0;TRUE;0,00;19.000,00;0
3012;2859;;1;;0;TRUE;0,00;0,00;0
3013;2860;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
3014;2860;;1;;0;TRUE;0,00;0,00;0
3015;2861;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3016;2861;;1;;0;TRUE;0,00;0,00;0
3017;2862;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3018;2862;;1;;0;TRUE;0,00;0,00;0
3019;2863;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3020;2863;;1;;0;TRUE;0,00;0,00;0
3021;2864;2;1;16.500,00;0;TRUE;0,00;16.500,00;0
3022;2864;;1;;0;TRUE;0,00;0,00;0
3023;2865;2;1;16.500,00;0;TRUE;0,00;16.500,00;0
3024;2865;;1;;0;TRUE;0,00;0,00;0
3025;2866;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3026;2866;;1;;0;TRUE;0,00;0,00;0
3027;2867;29;1;15.000,00;0;TRUE;0,00;15.000,00;0
3028;2867;;1;;0;TRUE;0,00;0,00;0
3029;2868;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3030;2868;;1;;0;TRUE;0,00;0,00;0
3031;2869;108;1;9.000,00;0;TRUE;0,00;9.000,00;0
3032;2869;;1;;0;TRUE;0,00;0,00;0
3033;2870;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3034;2870;;1;;0;TRUE;0,00;0,00;0
3035;2871;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3036;2871;;1;;0;TRUE;0,00;0,00;0
3037;2872;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3038;2872;;1;;0;TRUE;0,00;0,00;0
3039;2873;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3040;2873;;1;;0;TRUE;0,00;0,00;0
3042;2875;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3043;2875;;1;;0;TRUE;0,00;0,00;0
3044;2876;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3045;2876;;1;;0;TRUE;0,00;0,00;0
3046;2877;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3047;2877;;1;;0;TRUE;0,00;0,00;0
3048;2878;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3049;2878;;1;;0;TRUE;0,00;0,00;0
3050;2879;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3051;2879;;1;;0;TRUE;0,00;0,00;0
3052;2880;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3053;2880;;1;;0;TRUE;0,00;0,00;0
3054;2881;88;1;10.000,00;0;TRUE;0,00;10.000,00;0
3055;2881;;1;;0;TRUE;0,00;0,00;0
3056;2882;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3057;2882;;1;;0;TRUE;0,00;0,00;0
3058;2883;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3059;2883;;1;;0;TRUE;0,00;0,00;0
3060;2884;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3061;2884;;1;;0;TRUE;0,00;0,00;0
3062;2885;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3063;2885;;1;;0;TRUE;0,00;0,00;0
3064;2886;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3065;2886;;1;;0;TRUE;0,00;0,00;0
3066;2887;3;1;9.000,00;0;TRUE;0,00;9.000,00;0
3067;2887;;1;;0;TRUE;0,00;0,00;0
3068;2888;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3069;2888;;1;;0;TRUE;0,00;0,00;0
3070;2889;248;1;21.000,00;0;TRUE;0,00;21.000,00;0
3071;2889;;1;;0;TRUE;0,00;0,00;0
3072;2890;249;1;19.000,00;0;TRUE;0,00;19.000,00;0
3073;2890;;1;;0;TRUE;0,00;0,00;0
3074;2891;250;1;36.000,00;0;TRUE;0,00;36.000,00;0
3075;2891;;1;;0;TRUE;0,00;0,00;0
3076;2892;250;1;36.000,00;0;TRUE;0,00;36.000,00;0
3077;2892;;1;;0;TRUE;0,00;0,00;0
3078;2893;249;1;24.000,00;0;TRUE;0,00;24.000,00;0
3079;2893;;1;;0;TRUE;0,00;0,00;0
3080;2894;249;1;24.000,00;0;TRUE;0,00;24.000,00;0
3081;2894;;1;;0;TRUE;0,00;0,00;0
3082;2895;250;1;36.000,00;0;TRUE;0,00;36.000,00;0
3083;2895;;1;;0;TRUE;0,00;0,00;0
3084;2896;186;1;50.000,00;0;TRUE;0,00;50.000,00;0
3085;2896;;1;;0;TRUE;0,00;0,00;0
3086;2897;251;1;10.000,00;0;TRUE;0,00;10.000,00;0
3087;2897;;1;;0;TRUE;0,00;0,00;0
3088;2898;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3089;2898;;1;;0;TRUE;0,00;0,00;0
3090;2899;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3091;2899;;1;;0;TRUE;0,00;0,00;0
3092;2900;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3093;2900;;1;;0;TRUE;0,00;0,00;0
3094;2901;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3095;2901;;1;;0;TRUE;0,00;0,00;0
3096;2902;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3097;2902;;1;;0;TRUE;0,00;0,00;0
3098;2903;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3099;2903;;1;;0;TRUE;0,00;0,00;0
3100;2904;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3101;2904;;1;;0;TRUE;0,00;0,00;0
3103;2906;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3108;2907;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3113;2907;;1;;0;TRUE;0,00;0,00;0
3114;2906;;1;;0;TRUE;0,00;0,00;0
3115;2908;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3116;2908;;1;;0;TRUE;0,00;0,00;0
3117;2909;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3118;2909;;1;;0;TRUE;0,00;0,00;0
3119;2910;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3120;2910;;1;;0;TRUE;0,00;0,00;0
3121;2911;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3122;2911;;1;;0;TRUE;0,00;0,00;0
3123;2912;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
3124;2912;;1;;0;TRUE;0,00;0,00;0
3125;2913;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3127;2913;;1;;0;TRUE;0,00;0,00;0
3128;2914;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3129;2914;;1;;0;TRUE;0,00;0,00;0
3130;2915;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3131;2915;;1;;0;TRUE;0,00;0,00;0
3132;2916;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3133;2916;;1;;0;TRUE;0,00;0,00;0
3134;2917;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3135;2917;;1;;0;TRUE;0,00;0,00;0
3136;2918;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3137;2918;;1;;0;TRUE;0,00;0,00;0
3138;2919;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3139;2919;;1;;0;TRUE;0,00;0,00;0
3140;2920;224;46;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
3141;2921;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3142;2921;;1;;0;TRUE;0,00;0,00;0
3143;2922;141;1;10.000,00;0;TRUE;0,00;10.000,00;0
3144;2922;;1;;0;TRUE;0,00;0,00;0
3145;2923;41;1;21.000,00;0;TRUE;0,00;21.000,00;0
3146;2923;252;1;7.500,00;0;TRUE;0,00;7.500,00;0
3147;2923;;1;;0;TRUE;0,00;0,00;0
3148;2924;41;1;21.000,00;0;TRUE;0,00;21.000,00;0
3149;2924;;1;;0;TRUE;0,00;0,00;0
3150;2925;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3151;2925;;1;;0;TRUE;0,00;0,00;0
3155;2929;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3156;2929;;1;;0;TRUE;0,00;0,00;0
3157;2930;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3158;2930;;1;;0;TRUE;0,00;0,00;0
3159;2931;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3160;2931;;1;;0;TRUE;0,00;0,00;0
3161;2932;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3162;2932;;1;;0;TRUE;0,00;0,00;0
3163;2933;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3164;2933;;1;;0;TRUE;0,00;0,00;0
3166;2935;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3167;2935;;1;;0;TRUE;0,00;0,00;0
3168;2936;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3169;2936;;1;;0;TRUE;0,00;0,00;0
3170;2937;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3171;2937;;1;;0;TRUE;0,00;0,00;0
3172;2938;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3173;2938;;1;;0;TRUE;0,00;0,00;0
3174;2939;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3175;2939;;1;;0;TRUE;0,00;0,00;0
3176;2940;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3177;2940;;1;;0;TRUE;0,00;0,00;0
3178;2941;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3179;2941;;1;;0;TRUE;0,00;0,00;0
3180;2942;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3181;2942;;1;;0;TRUE;0,00;0,00;0
3182;2943;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3183;2943;;1;;0;TRUE;0,00;0,00;0
3184;2944;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3185;2944;;1;;0;TRUE;0,00;0,00;0
3186;2945;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3187;2945;;1;;0;TRUE;0,00;0,00;0
3188;2946;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3189;2946;;1;;0;TRUE;0,00;0,00;0
3190;2947;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3191;2947;;1;;0;TRUE;0,00;0,00;0
3192;2948;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3193;2948;;1;;0;TRUE;0,00;0,00;0
3194;2949;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3195;2949;;1;;0;TRUE;0,00;0,00;0
3196;2950;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3197;2950;;1;;0;TRUE;0,00;0,00;0
3198;2951;41;1;27.000,00;0;TRUE;0,00;27.000,00;0
3199;2951;;1;;0;TRUE;0,00;0,00;0
3200;2952;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3201;2952;;1;;0;TRUE;0,00;0,00;0
3202;2953;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3203;2953;;1;;0;TRUE;0,00;0,00;0
3204;2954;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3205;2954;;1;;0;TRUE;0,00;0,00;0
3206;2955;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3207;2955;;1;;0;TRUE;0,00;0,00;0
3208;2956;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3209;2956;;1;;0;TRUE;0,00;0,00;0
3210;2957;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3211;2957;;1;;0;TRUE;0,00;0,00;0
3212;2958;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3213;2958;;1;;0;TRUE;0,00;0,00;0
3214;2959;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3215;2959;;1;;0;TRUE;0,00;0,00;0
3216;2960;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3217;2960;;1;;0;TRUE;0,00;0,00;0
3218;2961;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3219;2961;;1;;0;TRUE;0,00;0,00;0
3221;2963;122;1;8.000,00;0;TRUE;0,00;8.000,00;0
3222;2963;;1;;0;TRUE;0,00;0,00;0
3223;2964;122;1;8.000,00;0;TRUE;0,00;8.000,00;0
3224;2964;;1;;0;TRUE;0,00;0,00;0
3225;2965;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3226;2965;;1;;0;TRUE;0,00;0,00;0
3227;2966;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3228;2966;;1;;0;TRUE;0,00;0,00;0
3229;2967;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3230;2967;;1;;0;TRUE;0,00;0,00;0
3231;2968;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3232;2968;;1;;0;TRUE;0,00;0,00;0
3233;2969;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3234;2969;;1;;0;TRUE;0,00;0,00;0
3235;2970;108;1;9.000,00;0;TRUE;0,00;9.000,00;0
3236;2970;;1;;0;TRUE;0,00;0,00;0
3237;2971;224;41;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
3238;2972;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3239;2972;;1;;0;TRUE;0,00;0,00;0
3240;2973;120;1;9.000,00;0;TRUE;0,00;9.000,00;0
3242;2974;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3243;2974;;1;;0;TRUE;0,00;0,00;0
3244;2975;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3245;2975;;1;;0;TRUE;0,00;0,00;0
3246;2976;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3247;2976;;1;;0;TRUE;0,00;0,00;0
3248;2977;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3249;2977;;1;;0;TRUE;0,00;0,00;0
3250;2978;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3251;2978;;1;;0;TRUE;0,00;0,00;0
3252;2979;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3254;2980;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
3256;2981;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3257;2981;;1;;0;TRUE;0,00;0,00;0
3258;2982;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3259;2982;;1;;0;TRUE;0,00;0,00;0
3260;2983;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3261;2983;;1;;0;TRUE;0,00;0,00;0
3262;2984;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3263;2984;;1;;0;TRUE;0,00;0,00;0
3264;2985;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3265;2985;;1;;0;TRUE;0,00;0,00;0
3266;2986;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3267;2986;;1;;0;TRUE;0,00;0,00;0
3268;2987;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3269;2987;;1;;0;TRUE;0,00;0,00;0
3273;2980;;1;;0;TRUE;0,00;0,00;0
3276;2979;;1;;0;TRUE;0,00;0,00;0
3278;2973;;1;;0;TRUE;0,00;0,00;0
3279;2988;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3280;2988;;1;;0;TRUE;0,00;0,00;0
3281;2989;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3282;2989;;1;;0;TRUE;0,00;0,00;0
3283;2990;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3284;2990;;1;;0;TRUE;0,00;0,00;0
3285;2991;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3286;2991;;1;;0;TRUE;0,00;0,00;0
3287;2992;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3288;2992;;1;;0;TRUE;0,00;0,00;0
3289;2993;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3290;2993;;1;;0;TRUE;0,00;0,00;0
3291;2994;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3292;2994;;1;;0;TRUE;0,00;0,00;0
3293;2995;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3294;2995;;1;;0;TRUE;0,00;0,00;0
3295;2996;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3296;2996;;1;;0;TRUE;0,00;0,00;0
3297;2997;35;1;9.000,00;0;TRUE;0,00;9.000,00;0
3298;2997;;1;;0;TRUE;0,00;0,00;0
3299;2998;108;1;9.000,00;0;TRUE;0,00;9.000,00;0
3300;2998;;1;;0;TRUE;0,00;0,00;0
3301;2999;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3302;2999;;1;;0;TRUE;0,00;0,00;0
3303;3000;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3304;3000;;1;;0;TRUE;0,00;0,00;0
3305;3001;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3306;3001;;1;;0;TRUE;0,00;0,00;0
3307;3002;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3308;3002;;1;;0;TRUE;0,00;0,00;0
3309;3003;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3310;3003;;1;;0;TRUE;0,00;0,00;0
3311;3004;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3312;3004;;1;;0;TRUE;0,00;0,00;0
3313;3005;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3314;3005;;1;;0;TRUE;0,00;0,00;0
3315;3006;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3316;3006;;1;;0;TRUE;0,00;0,00;0
3317;3007;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3318;3007;;1;;0;TRUE;0,00;0,00;0
3319;3008;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3320;3008;;1;;0;TRUE;0,00;0,00;0
3321;3009;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3322;3009;;1;;0;TRUE;0,00;0,00;0
3323;3010;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3324;3010;;1;;0;TRUE;0,00;0,00;0
3325;3011;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3326;3011;;1;;0;TRUE;0,00;0,00;0
3327;3012;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3328;3012;;1;;0;TRUE;0,00;0,00;0
3329;3013;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3330;3014;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3331;3014;;1;;0;TRUE;0,00;0,00;0
3332;3015;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3333;3015;;1;;0;TRUE;0,00;0,00;0
3334;3016;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
3335;3016;;1;;0;TRUE;0,00;0,00;0
3336;3017;224;35;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
3337;3018;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3338;3018;;1;;0;TRUE;0,00;0,00;0
3339;3019;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3340;3019;;1;;0;TRUE;0,00;0,00;0
3341;3020;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3342;3020;;1;;0;TRUE;0,00;0,00;0
3343;3021;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3344;3021;;1;;0;TRUE;0,00;0,00;0
3345;3022;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3346;3022;;1;;0;TRUE;0,00;0,00;0
3347;3023;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3348;3023;;1;;0;TRUE;0,00;0,00;0
3349;3024;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3350;3024;;1;;0;TRUE;0,00;0,00;0
3351;3025;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3352;3025;;1;;0;TRUE;0,00;0,00;0
3353;3026;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3354;3026;;1;;0;TRUE;0,00;0,00;0
3355;3027;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3356;3027;;1;;0;TRUE;0,00;0,00;0
3357;3028;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3358;3028;;1;;0;TRUE;0,00;0,00;0
3359;3029;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3360;3029;;1;;0;TRUE;0,00;0,00;0
3361;3030;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
3362;3030;;1;;0;TRUE;0,00;0,00;0
